openlst_header,callsign,ccsds_version,ccsds_packet_type,ccsds_secondary_header_flag,ccsds_apid,ccsds_sequence_flags,ccsds_sequence_count,ccsds_packet_length,obc_timestamp,obc_missionticks,obc_state,obc_received_packets,obc_last_logged_error_thread,obc_last_logged_error_code,obc_obc_reboot_count,adcs_adcs_commissioning_done_flag,adcs_adcs_current_commissioning_state,adcs_boot_status,adcs_boot_count,adcs_current_adcs_controlmode,adcs_current_adcs_attitudeestimation,adcs_cubesense2_enabled,adcs_cubesense1_enabled,adcs_cubecontrolmotor_enabled,adcs_cubecontrolsignal_enabled,adcs_asgp4_mode,adcs_currentadcs_adcs_run_mode,adcs_sun_is_above_local_horizon,adcs_motor_driver_enabled,adcs_gps_lna_power_enabled,adcs_gps_receiver_enable,adcs_cubestar_enabled,adcs_cubewheel3_enabled,adcs_cubewheel2_enabled,adcs_cubewheel1_enabled,adcs_cubestar_comms_error,adcs_cubewheel3_comms_error,adcs_cubewheel2_comms_error,adcs_cubewheel1_comms_error,adcs_cubecontrol_motor_comms_error,adcs_cubecontrol_signal_comms_error,adcs_cubesense2_comms_error,adcs_cubesense1_comms_error,adcs_cam2_3v3_overcurrent_detected,adcs_cam2_sram_overcurrent_detected,adcs_sun_sensor_range_error,adcs_cam1_sensor_detection_error,adcs_cam1_sensor_busy_error,adcs_cam1_3v3_overcurrent_detected,adcs_cam1_sram_overcurrent_detected,adcs_magnetometer_range_error,adcs_star_tracker_overcurrent_detected,adcs_startracker_match_error,adcs_coarse_sun_sensor_error,adcs_wheel_speed_range_error,adcs_rate_sensor_range_error,adcs_nadir_sensor_range_error,adcs_cam2_sensor_detection_error,adcs_cam2_sensor_busy_error,adcs_cubecontrl_cur_3v3,adcs_cubecontrl_cur_5v,adcs_cubecontrol_cur_vbat,adcs_fine_est_ang_rates_x,adcs_fine_est_ang_rates_y,adcs_fine_est_ang_rates_z,adcs_fine_sv_x,adcs_fine_sv_y,adcs_fine_sv_z,adcs_mcu_temp,adcs_temp_mag,adcs_temp_redmag,adcs_wheel1_current,adcs_wheel2_current,adcs_wheel3_current,adcs_magnetorquer_current,adcs_cubesenes1_3v3_current,adcs_cubesenes1_sram_current,adcs_cubesenes2_3v3_current,adcs_cubesenes2_sram_current,eps_output_voltage_battery,eps_output_current_battery,eps_bcr_output_current,eps_motherboard_temperature,eps_actual_pdm_states_unused,eps_sdr_actual_switch_state,eps_cm4_pdm_actual_switch_state,eps_sipm_pdm_actual_switch_state,eps_pdm_actual_switch_state_unused2,eps_daughterboard_temperature,eps_output_current_5v,eps_output_voltage_5v,eps_output_current_3v3,eps_output_voltage_3v3,eps_output_voltage_switch_5,eps_output_current_switch_5,eps_output_voltage_switch_6,eps_output_current_switch_6,eps_output_voltage_switch_7,eps_output_current_switch_7,eps_voltage_feeding_bcr6,eps_current_bcr6_connector_sa6a,eps_current_bcr6_connector_sa6b,eps_voltage_feeding_bcr7,eps_current_bcr7_connector_sa7a,eps_current_bcr7_connector_sa7b,eps_voltage_feeding_bcr8,eps_current_bcr8_connector_sa8a,eps_current_bcr8_connector_sa8b,eps_voltage_feeding_bcr9,eps_current_bcr9_connector_sa9a,eps_current_bcr9_connector_sa9b,battery_motherboard_temperature,battery_output_voltage_battery,battery_current_magnitude,battery_daughter_temp1,battery_daughter_temp2,battery_daughter_temp3,battery_heater_status1,battery_heater_status2,battery_heater_status3,battery_current_direction,payload_sipm_adc_value,payload_current_payload_schedule,payload_timestamp,payload_mode,payload_available_storage,payload_available_memory,payload_cpu_load,payload_rpi_uptime,payload_reboot_count,payload_number_of_received_commands,payload_last_received_command,payload_error_count,payload_filter_bank_power_ch1,payload_filter_bank_power_ch2,observation_time,altitude,lat,long
2479745122632204288,KE7DHQ,0,FALSE,FALSE,5,0,1181,189,216,2.41893E+14,0,59395,232,3,3892510720,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2.704,0,1.302,6.2479000000000005,4.0961,2.1764,500,0,1744,0,174.15,26.21,165.83,468.71000000000004,474.41,506.04,142.47,344.17163,150.5012617,0,-273.15,23,FALSE,FALSE,FALSE,10,-273.15,392.893678,323.765595,106.1515379,226.01710799999998,91.86936,84.31206399999999,0.75072,21.417984,0.75072,21.690224,1691.227667,15.5373625,45.9982175,466.03277069999996,4.5072525,14.8726625,148.7420991,46.5671225,45.9982175,466.03277069999996,4.632372500000001,14.51392,-273.15,1.1960689999999998,89017.59774699999,21056.886000000002,11066.788400000001,13118.404400000001,FALSE,FALSE,FALSE,0,0,6,3992317500,2,1692941468,1405728950,283425208,1082309399,3075553631,1888038912,0,541136823,209,56,10/26/2024 17:22,392.69615951450845,26.828361919708957,-116.3824002
2479745122632204288,KE7DHQ,0,FALSE,FALSE,5,0,802,189,216,2.41893E+14,0,59395,232,3,3892510720,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2.704,0,1.302,6.2479000000000005,4.0961,2.1764,500,0,1744,0,174.15,26.21,165.83,468.71000000000004,474.41,506.04,142.47,344.17163,150.5012617,0,-273.15,23,FALSE,FALSE,FALSE,10,-273.15,392.893678,323.765595,106.1515379,226.01710799999998,91.86936,84.31206399999999,0.75072,21.417984,0.75072,21.690224,1691.227667,15.5373625,45.9982175,466.03277069999996,4.5072525,14.8726625,148.7420991,46.5671225,45.9982175,466.03277069999996,4.632372500000001,14.51392,-273.15,1.1960689999999998,89017.59774699999,21056.886000000002,11066.788400000001,13118.404400000001,FALSE,FALSE,FALSE,0,0,6,3992317500,2,1692941468,1405728950,283425208,1082309399,3075553631,1888038912,0,541136823,209,56,10/26/2024 15:47,393.11969153459376,34.92661175,-102.0304402
2479745122632204288,KE7DHQ,0,FALSE,FALSE,5,0,68,189,216,2.41893E+14,0,59395,232,3,3892510720,FALSE,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,2.704,0,1.302,6.2479000000000005,4.0961,2.1764,500,0,1744,0,174.15,26.21,165.83,468.71000000000004,474.41,506.04,142.47,344.17163,150.5012617,0,-273.15,23,FALSE,FALSE,FALSE,10,-273.15,392.893678,323.765595,106.1515379,226.01710799999998,91.7286,85.671936,0.75072,21.417984,0.75072,21.690224,1691.227667,15.5373625,45.9982175,466.03277069999996,4.5072525,14.8726625,148.7420991,46.5671225,45.9982175,466.03277069999996,4.632372500000001,14.51392,-273.15,1.1960689999999998,89017.59774699999,21056.886000000002,11066.788400000001,13118.404400000001,FALSE,FALSE,FALSE,0,0,6,3992317500,2,1692941468,1405728950,283425208,1082309399,3075553631,1888038912,0,541136823,209,56,10/18/2024 19:44,404.52578604868233,40.716582098474866,-123.6692465
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,6,189,1728386729,2904635,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,0.9765625,0,0,0,0,0,0,29,0,23,5.86,6.3500000000000005,5.37,0.8,1.71,0.1,1.77,0.17,7.667212,0.02045966,0.029325514,30.01127600000001,1,FALSE,FALSE,FALSE,0,30.01127600000001,0.491031849,5.049765000000001,0.272795472,3.332403,0.01173,0.003984,0.01173,0.003984,0.01173,0.002656,0.0967743,0.0029325,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0967743,0.0029325,0.001955,28.893974000000014,7.733979999999999,527.859252,27.822000000000003,26.629200000000026,29.014800000000037,FALSE,FALSE,FALSE,1,946,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 11:58,1709.6360399374635,-51.49031072,100.3737944482172
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,8,189,1728386759,2934593,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,0.9765625,0,0,0,0,0,0,28,0,21.5,5.86,5.86,4.88,0.8,1.73,0.1,1.79,0.17,7.667212,0.02045966,0.029325514,30.01127600000001,1,FALSE,FALSE,FALSE,0,30.01127600000001,0.545590943,5.043900000000001,0.225056264,3.3367139999999997,0.017595,0.003984,0.017595,0.003984,0.01173,0.003984,0.0967743,0.0029325,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0967743,0.001955,0.001955,28.521540000000016,7.742972999999999,527.859252,27.822000000000003,26.629200000000026,29.014800000000037,FALSE,FALSE,FALSE,1,945,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 11:59,1703.617727599152,-51.61168031,102.46071843947178
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,12,189,1728386819,2994494,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,77.1484375,6.34765625,0.9765625,0,0,0,0,0,0,28,0,20,5.86,6.3500000000000005,5.37,0.8,1.73,0.1,1.77,0.17,7.685168,0.02045966,0.029325514,30.01127600000001,1,FALSE,FALSE,FALSE,0,30.01127600000001,0.45693241493000003,5.049765000000001,0.218236377,3.3367139999999997,0.01173,0.003984,0.01173,0.003984,0.017595,0.003984,0.0645162,0.001955,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0967743,0.0029325,0.0029325,28.521540000000016,7.742972999999999,469.208224,27.822000000000003,27.42439999999999,29.014800000000037,FALSE,FALSE,FALSE,1,947,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:00,1691.4486508364187,-51.72884144,106.66990548318222
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,14,189,1728386850,3024448,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,77.1484375,6.34765625,0.9765625,0,0,0,0,0,0,28,0,19,5.86,5.86,5.37,0.8,1.71,0.1,1.77,0.17,7.67619,0.02045966,0.029325514,29.63884200000001,1,FALSE,FALSE,FALSE,0,29.63884200000001,0.491031849,5.043900000000001,0.218236377,3.332403,0.01173,0.003984,0.01173,0.002656,0.01173,0.003984,0.0645162,0.0029325,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.0029325,28.521540000000016,7.724987,527.859252,27.822000000000003,27.42439999999999,29.014800000000037,FALSE,FALSE,FALSE,1,947,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:00,1685.304739598477,-51.72386096,108.78404996171854
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,16,189,1728386880,3054402,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,77.1484375,6.34765625,0.9765625,0,0,0,0,0,0,28,0,18,5.86,5.86,5.86,0.8,1.73,0.1,1.75,0.17,7.67619,0.02045966,0.029325514,29.63884200000001,1,FALSE,FALSE,FALSE,0,29.63884200000001,0.497851736,5.038035000000001,0.225056264,3.3367139999999997,0.017595,0.003984,0.017595,0.002656,0.01173,0.003984,0.0967743,0.001955,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.0029325,0.0029325,28.521540000000016,7.733979999999999,542.522009,27.822000000000003,27.42439999999999,29.014800000000037,FALSE,FALSE,FALSE,1,947,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:01,1678.9193984254807,-51.67389981,110.96947464476284
2479745122632204288,KE7DHQ,0,FALSE,FALSE,3,1,18,189,1728386910,3084355,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,1.46484375,0,0,0,0,0,0,28,0,17,5.86,6.3500000000000005,5.37,0.8,1.73,0.1,1.75,0.17,7.667212,0.02045966,0.029325514,29.63884200000001,1,FALSE,FALSE,FALSE,0,29.63884200000001,0.504671622,5.049765000000001,0.265975585,3.3367139999999997,0.01173,0.002656,0.01173,0.002656,0.017595,0.003984,0.0967743,0.001955,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.0029325,0.0029325,28.521540000000016,7.733979999999999,469.208224,27.822000000000003,27.026800000000037,29.014800000000037,FALSE,FALSE,FALSE,1,948,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,9/1/2024 12:10,2917.477479220507,-26.87859603,-147.7266617
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,18,189,1728386910,3084355,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,1.46484375,0,0,0,0,0,0,28,0,17,5.86,6.3500000000000005,5.37,0.8,1.73,0.1,1.75,0.17,7.667212,0.02045966,0.029325514,29.63884200000001,1,FALSE,FALSE,FALSE,0,29.63884200000001,0.504671622,5.049765000000001,0.265975585,3.3367139999999997,0.01173,0.002656,0.01173,0.002656,0.017595,0.003984,0.0967743,0.001955,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.0029325,0.0029325,28.521540000000016,7.733979999999999,469.208224,27.822000000000003,27.026800000000037,29.014800000000037,FALSE,FALSE,FALSE,1,948,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:01,1672.7082658463132,-51.58214815,113.08088448830667
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,18,189,1728386910,3084355,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,1.46484375,0,0,0,0,0,0,28,0,17,5.86,6.3500000000000005,5.37,0.8,1.73,0.1,1.75,0.17,7.667212,0.02045966,0.029325514,29.63884200000001,1,FALSE,FALSE,FALSE,0,29.63884200000001,0.504671622,5.049765000000001,0.265975585,3.3367139999999997,0.01173,0.002656,0.01173,0.002656,0.017595,0.003984,0.0967743,0.001955,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.0029325,0.0029325,28.521540000000016,7.733979999999999,469.208224,27.822000000000003,27.026800000000037,29.014800000000037,FALSE,FALSE,FALSE,1,948,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,9/1/2024 12:10,2917.477479220507,-26.87859603,-147.7266617
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,22,189,1728386970,3144256,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,0.9765625,0,0,0,0,0,0,27,0,15.3,5.86,5.86,5.37,0.8,1.73,0.1,1.77,0.17,7.667212,0.02045966,0.029325514,29.266408000000013,1,FALSE,FALSE,FALSE,0,29.266408000000013,0.450112528,5.032170000000001,0.218236377,3.3367139999999997,0.017595,0.003984,0.017595,0.003984,0.01173,0.002656,0.0645162,0.0029325,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.0029325,28.521540000000016,7.724987,483.870981,27.822000000000003,27.026800000000037,29.41239999999999,FALSE,FALSE,FALSE,1,951,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:02,1660.206992855135,-51.27116246,117.27677742644408
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,24,189,1728387000,3174210,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,77.1484375,6.34765625,0.9765625,0,0,0,0,0,0,27,0,14.5,5.86,5.86,5.37,0.8,1.71,0.1,1.96,0.17,7.667212,0.02045966,0.029325514,28.893974000000014,1,FALSE,FALSE,FALSE,0,28.893974000000014,0.538771056,5.038035000000001,0.259155698,3.3367139999999997,0.017595,0.003984,0.01173,0.003984,0.01173,0.003984,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.0029325,0.001955,28.521540000000016,7.724987,469.208224,27.822000000000003,27.026800000000037,29.41239999999999,FALSE,FALSE,FALSE,1,951,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:03,1653.924304185697,-51.05256729,119.35337822768668
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,28,189,1728387061,3234111,1,0,11,36,10,FALSE,0,1,17665,0,0,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76.66015625,6.34765625,0.9765625,0,0,0,0,0,0,27,0,12.8,5.86,5.86,5.37,0.8,1.71,0.1,1.77,0.19,7.658234,0.02045966,0.029325514,28.521540000000016,1,FALSE,FALSE,FALSE,0,28.521540000000016,0.55241083,5.038035000000001,0.225056264,3.3367139999999997,0.01173,0.003984,0.01173,0.002656,0.017595,0.002656,0.0645162,0.0029325,0.0029325,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,0.0645162,0.001955,0.001955,28.149106000000018,7.715993999999999,542.522009,28.219600000000014,27.42439999999999,29.014800000000037,FALSE,FALSE,FALSE,1,955,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:04,1641.3138583240261,-50.49173638,123.44565101172036
2479745122632204288,KE7DHQ,0,FALSE,FALSE,3,1,246,189,1728390347,6497629,1,0,11,36,10,TRUE,0,1,17665,0,1,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,78.61328125,6.34765625,1.46484375,63.385,64.593,60.124,0,0,0,21,0,30,5.86,6.3500000000000005,5.37,0.8,1.68,0.1,1.77,0.19,7.559476,0.02045966,0.058651028,22.190161999999987,1,FALSE,FALSE,FALSE,0,22.190161999999987,0.55241083,5.038035000000001,0.218236377,3.3367139999999997,0.017595,0.002656,0.017595,0.002656,0.01173,0.003984,15.9677595,0.00782,0.0029325,15.9032433,0.01173,0.001955,16.1613081,0.001955,0.00391,16.3225986,0.014662500000000002,0.010752500000000002,22.562595999999985,7.617070999999999,439.88271,21.460399999999993,20.665200000000027,22.255600000000015,FALSE,FALSE,FALSE,1,978,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:24,1424.1114398153043,-15.91359456,178.4003321
2479745122632204288,KE7DHQ,0,FALSE,FALSE,3,1,246,189,1728390347,6497629,1,0,11,36,10,TRUE,0,1,17665,0,1,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,78.61328125,6.34765625,1.46484375,63.385,64.593,60.124,0,0,0,21,0,30,5.86,6.3500000000000005,5.37,0.8,1.68,0.1,1.77,0.19,7.559476,0.02045966,0.058651028,22.190161999999987,1,FALSE,FALSE,FALSE,0,22.190161999999987,0.55241083,5.038035000000001,0.218236377,3.3367139999999997,0.017595,0.002656,0.017595,0.002656,0.01173,0.003984,15.9677595,0.00782,0.0029325,15.9032433,0.01173,0.001955,16.1613081,0.001955,0.00391,16.3225986,0.014662500000000002,0.010752500000000002,22.562595999999985,7.617070999999999,439.88271,21.460399999999993,20.665200000000027,22.255600000000015,FALSE,FALSE,FALSE,1,978,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:24,1424.1114398153043,-15.91359456,178.4003321
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,246,189,1728390347,6497629,1,0,11,36,10,TRUE,0,1,17665,0,1,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,78.61328125,6.34765625,1.46484375,63.385,64.593,60.124,0,0,0,21,0,30,5.86,6.3500000000000005,5.37,0.8,1.68,0.1,1.77,0.19,7.559476,0.02045966,0.058651028,22.190161999999987,1,FALSE,FALSE,FALSE,0,22.190161999999987,0.55241083,5.038035000000001,0.218236377,3.3367139999999997,0.017595,0.002656,0.017595,0.002656,0.01173,0.003984,15.9677595,0.00782,0.0029325,15.9032433,0.01173,0.001955,16.1613081,0.001955,0.00391,16.3225986,0.014662500000000002,0.010752500000000002,22.562595999999985,7.617070999999999,439.88271,21.460399999999993,20.665200000000027,22.255600000000015,FALSE,FALSE,FALSE,1,978,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:24,1424.002943269086,-15.87563971,178.42934787921385
1073741824,KE7DHQ,0,FALSE,FALSE,3,1,246,189,1728390347,6497629,1,0,11,36,10,TRUE,0,1,17665,0,1,TRUE,TRUE,TRUE,TRUE,0,1,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,78.61328125,6.34765625,1.46484375,63.385,64.593,60.124,0,0,0,21,0,30,5.86,6.3500000000000005,5.37,0.8,1.68,0.1,1.77,0.19,7.559476,0.02045966,0.058651028,22.190161999999987,1,FALSE,FALSE,FALSE,0,22.190161999999987,0.55241083,5.038035000000001,0.218236377,3.3367139999999997,0.017595,0.002656,0.017595,0.002656,0.01173,0.003984,15.9677595,0.00782,0.0029325,15.9032433,0.01173,0.001955,16.1613081,0.001955,0.00391,16.3225986,0.014662500000000002,0.010752500000000002,22.562595999999985,7.617070999999999,439.88271,21.460399999999993,20.665200000000027,22.255600000000015,FALSE,FALSE,FALSE,1,978,0,4294967295,255,4294967295,4294967295,4294967295,4294967295,4294967295,4294967295,255,4294967295,255,255,10/8/2024 12:24,1424.002943269086,-15.87563971,178.42934787921385
