timestamp,openlst_header,callsign,ccsds_version,ccsds_packet_type,ccsds_secondary_header_flag,ccsds_apid,ccsds_sequence_flags,ccsds_sequence_count,ccsds_packet_length,payload_filter_bank_power_ch2,payload_filter_bank_power_ch4,payload_filter_bank_power_ch5,payload_filter_bank_power_ch6,payload_filter_bank_power_ch7,payload_filter_bank_power_ch8,payload_sdr_power,payload_sdr_bright_1,payload_sdr_bright_2,payload_sdr_bright_3,payload_sdr_bright_4,payload_sdr_bright_5,payload_sdr_bright_6,payload_sdr_bright_7,payload_sdr_bright_8,payload_sdr_bright_9,payload_sdr_bright_10,observation_time,altitude,lat,long
1728765646,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4576,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:40,410.32832333057996,41.571604413347316,-88.59581037
1728765676,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4578,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:41,410.51782986752016,42.64423067108239,-86.53890318
1728765706,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4580,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:41,410.70537400850264,43.67373977553698,-84.407388
1728765736,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4582,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:42,410.8896198578985,44.65706882927357,-82.19928462
1728765766,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4584,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:42,411.0692841702843,45.59103468922409,-79.91312895
1728765796,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4586,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:43,411.2431426711413,46.472354430519374,-77.54809281
1728765826,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4588,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:43,411.4100360545346,47.2976728,-75.10411037
1728765857,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4590,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:44,411.5740195350725,48.08806555213069,-72.49660906
1728765887,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4592,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:44,411.7234737777329,48.78905876828838,-69.89572297
1728765917,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4594,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:45,411.8628998,49.423831508838674,-67.22163361
1728766671,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4644,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:57,411.3765855108394,40.70071594136624,0.16946307824864584
1728766731,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,4648,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 13:58,411.1331906455224,38.38137131372513,3.9603796638889395
1728771344,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4955,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:15,410.89764506841857,46.03346562668106,-102.3196573
1728771374,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4957,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:16,411.07337498523265,46.887635285991976,-99.91538857
1728771404,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4959,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:16,411.2418989787157,47.68411984408076,-97.43245048
1728771434,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4961,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:17,411.40215879542563,48.41952304445844,-94.87215418
1728771464,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4963,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:17,411.5531742289552,49.09047851536425,-92.23688107
1728771495,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4965,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:18,411.6985592140493,49.712608135476614,-89.43878146
1728771525,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4967,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:18,411.8281024704134,50.242553319997945,-86.6633264
1728771555,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4969,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:19,411.94595134190274,50.69861321627188,-83.82752967
1728771585,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4971,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:19,412.0514835275145,51.078151951460434,-80.93875847
1728771615,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4973,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:20,412.1441738758314,51.37888265408934,-78.00556535
1728771645,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4975,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:20,412.22359677369167,51.598930487923724,-75.037557
1728771675,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,4977,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 15:21,412.2894280417008,51.73688753145325,-72.04520549
1728777402,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5357,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 16:56,412.3441774020188,51.027177408418034,-79.31482876
1728777463,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5361,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 16:57,412.28315499625376,50.152383853603176,-73.51348547
1728777493,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5363,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 16:58,412.2343849737941,49.609511367777195,-70.7500454
1728782949,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5725,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:29,412.2913880795109,51.20304374540855,-104.4269632
1728783009,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5729,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:30,412.24426393399006,50.426622041538835,-98.66353779
1728783039,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5731,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:30,412.20171730251434,49.924795072046415,-95.86448625
1728783070,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5733,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:31,412.1452509535512,49.33054706214078,-93.03975631
1728783100,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5735,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:31,412.0792071321623,48.68536582667048,-90.37703107
1728783130,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5737,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:32,412.0027299859792,47.97450261182376,-87.78809743
1728783160,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5739,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:32,411.91667565756245,47.20130053103209,-85.27576862
1728783190,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5741,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:33,411.8219810460912,46.36915207070585,-82.84174722
1728783220,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5743,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:33,411.71965896366925,45.48144926905524,-80.48673715
1728783250,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5745,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:34,411.6107929006887,44.54154174484305,-78.21056787
1728783281,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5747,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 18:34,411.49264372698565,43.51893594905641,-75.94037344
1728788767,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6111,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:06,411.7100018273684,45.957606331058976,-105.2844965
1728788797,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6113,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:06,411.60393966319646,45.04487852202606,-102.9666677
1728788857,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6117,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:07,411.37499757107594,43.07069203273521,-98.56527371
1728788888,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6119,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:08,411.25046696053454,41.97967701293626,-96.41041891
1728788948,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6123,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:09,411.0038857169556,39.74574707997011,-92.45913012
1728788978,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6125,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:09,410.8805627225649,38.57389012913739,-90.58650093
1728789008,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6127,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:10,410.7590658785242,37.36887902,-88.77857979
1728789038,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6129,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:10,410.64080964696126,36.13310854991906,-87.03223639
1728789129,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6135,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/12/2024 20:12,410.31660827883087,32.218810789573475,-82.07894458
1728832481,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9168,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:14,410.0105761694039,44.52086598931343,-5.241907171
1728832571,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9174,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:16,410.52147878427365,47.184935765772906,1.8212060327392803
1728832601,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9176,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:16,410.67721818184265,47.95959682362419,4.332868486863767
1728832631,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9178,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:17,410.82391569672706,48.67193003628402,6.921172933182764
1728832662,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9180,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:17,410.96500716201115,49.33897775129916,9.673287978236083
1728832692,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9182,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:18,411.0905130609934,49.91437869066551,12.40752598764953
1728832722,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9184,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:18,411.2043938679558,50.41770228233093,15.206154215020385
1728832752,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9186,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 8:19,411.30597971656664,50.846124388960476,18.06259737590287
1728839088,2479635171469426688,KE7DHQ,0,FALSE,FALSE,0,2,6501,89,0,0,0,207,0,46,50,42,153,769,0,0,0,0,0,0,18180,10/13/2024 10:04,409.72698402012554,36.50148389295337,60.42706015639982
1728839100,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6506,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 10:05,409.67440202789277,36.00232569896565,61.11611495882239
1728839108,2479635171469426688,KE7DHQ,0,FALSE,FALSE,0,2,6509,89,0,0,0,222,0,46,62,46,17,257,0,0,0,0,0,0,1540,10/13/2024 10:05,409.63977502481964,35.66703030786134,61.57031001960142
1728839130,2479635171469426688,KE7DHQ,0,FALSE,FALSE,0,2,6517,89,0,0,0,222,0,46,50,42,68,257,0,0,0,0,0,0,51459,10/13/2024 10:05,409.5507308285129,34.777604976700985,62.74336937802473
1728839180,2479635171469426688,KE7DHQ,0,FALSE,FALSE,0,2,6539,89,0,0,0,226,0,46,50,42,212,257,0,20480,45311,0,0,0,11523,10/13/2024 10:06,409.3482800675155,32.565334083054395,65.48223329865591
1728839191,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,6544,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 10:06,409.30768349468724,32.07915119419284,66.05364551616759
1728839200,2479635171469426688,KE7DHQ,0,FALSE,FALSE,0,2,6547,89,0,0,0,234,0,46,54,42,44,769,5888,45311,0,0,0,0,61186,10/13/2024 10:06,409.27539187827114,31.67912783534579,66.51631127016245
1728841149,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9562,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 10:39,431.35810977188504,-51.42392712,168.03256760101874
1728841179,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9564,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 10:39,431.42050258764897,-51.62826857,170.98795356899424
1728843833,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9950,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 11:23,411.0002437150981,50.21755358137908,-33.07902601
1728844268,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9950,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 11:31,411.20346539280763,49.02648348828624,9.107507015
1728844298,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9952,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 11:31,411.1169548,48.348973849637794,11.73546406686639
1728844329,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,9954,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 11:32,411.01689385132414,47.58157805244667,14.371868428718368
1728879266,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,12290,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 21:14,419.0505012416223,-24.38108399,-53.22587944
1728879326,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,12294,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 21:15,420.2642185645413,-27.20222219,-50.51633667
1728888189,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,12882,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/13/2024 23:43,410.0069669253699,47.23581513935536,126.40798360189906
1728905640,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13994,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:34,409.9956092890535,43.517080306337654,125.79714999419937
1728905673,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13996,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:34,409.8491130732489,42.37453677392589,128.12492142097875
1728905706,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,13998,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:35,409.6990569077734,41.18075546275728,130.3630663258654
1728905739,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14000,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:35,409.54721419657216,39.939578985354835,132.5149026540376
1728905772,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14002,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:36,409.3954141563216,38.654636506926266,134.584153
1728905805,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14004,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:36,409.2455303270059,37.32933893354597,136.57481535163066
1728905838,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14006,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:37,409.09946874879904,35.96687981631862,138.49105533542559
1728905871,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14008,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:37,408.9591558709283,34.570240566794816,140.33711948872693
1728905904,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14010,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:38,408.82652626076293,33.14219878827926,142.11726634097343
1728905937,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14012,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:38,408.7035101831244,31.685338738358386,143.83571357399052
1728905970,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14014,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:39,408.5920211214958,30.202063134727336,145.4965986496323
1728906036,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,14018,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 4:40,408.41111937785513,27.165043918169523,148.6616714
1728915735,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,23,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 7:22,408.09912089207074,38.48700633715683,-9.855257188
1728916046,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,29,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 7:27,409.9434666336193,48.54513286600066,13.096185489158449
1728916076,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,31,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 7:27,410.0846515703702,49.20433709804115,15.745438648434456
1728916106,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,33,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 7:28,410.21504218790284,49.79519449837991,18.465396922425345
1728916137,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,35,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 7:28,410.3376056826801,50.330646595446346,21.344951258999547
1728921460,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,39,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 8:57,409.0644242984175,44.44963777,-22.29976415
1728921521,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,43,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 8:58,409.42300794362205,46.31701806458209,-17.60094729
1728927261,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,41,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 10:34,410.2091503,50.37570043586405,-25.4941346
1728927359,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,25,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 10:35,410.4995677295467,51.508619098242306,-16.00299666
1728927389,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,27,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 10:36,410.5594445541003,51.68427925936202,-13.01933369
1728927419,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,29,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 10:36,410.6051656477738,51.77723775237607,-10.017273
1728927540,1073741824,KE7DHQ,0,FALSE,FALSE,3,2,37,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 10:39,410.64442210140106,51.30873689,2.045415054951779
1728932448,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 12:00,408.1071182695632,39.71495412109572,-78.55730973
1728932478,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 12:01,408.2954481971484,40.85288796995378,-76.61733619
1728932508,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 12:01,408.48387067679977,41.95242984368613,-74.60680318
1728932569,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 12:02,408.86148929336974,44.05784504113753,-70.29070543
1728932599,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 12:03,409.04176098899796,45.02298867772135,-68.05175887
1728938101,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:35,408.5053349222962,43.114329512355354,-95.85969129
1728938131,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:35,408.70084693538917,44.12386417801129,-93.6928042
1728938190,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:36,409.07232913090326,45.967239948433786,-89.2043815
1728938220,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:37,409.25216466599886,46.82589558115605,-86.80508646
1728938250,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,5,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:37,409.4243651901395,47.62707593554287,-84.32700922
1728938280,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,7,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:38,409.5878621,48.36738107057681,-81.77138711
1728938310,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,9,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:38,409.74166531768407,49.043437208526406,-79.14052104
1728938340,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,11,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:39,409.88486764560804,49.65195073104786,-76.43787693
1728938388,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:39,410.0899297368561,50.47728956062357,-71.97656902
1728938418,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:40,410.2019628216096,50.89597794267055,-69.11250145
1728939177,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:52,408.9689185425354,36.96393067235998,-4.214125037
1728939207,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,3,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 13:53,408.8413375224141,35.718044051172825,-2.486759179
1728939768,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,2,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 14:02,408.78623500454046,9.053260343,22.402584704040226
1728940021,2479567001748504576,KE7DHQ,0,FALSE,FALSE,3,2,1,27,255,255,255,255,255,255,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,65535,10/14/2024 14:07,411.2155393045541,-3.841359446,31.565452188012234
